category,sub_category,job_title,province,job_location,job_company,job_industry,job_finance,job_scale,job_welfare,job_salary_range,job_experience,job_education,job_skills,create_time
数据,数据分析师,资深bi数据分析师,浙江,杭州·上城区·乔司,杭州领越品牌管理,服装/纺织,不需要融资,100-499人,五险一金，通讯补贴，带薪年假，全勤奖，绩效奖金，生日福利，年终奖，节日福利，零食下午茶，团建聚餐，员工旅游，法定节假日三薪，有无线网，底薪加提成，交通补助，餐补，节假日加班费，保底工资,15-20K,3-5年,本科,数学/统计相关专业,2024-08-31
数据,数据分析师,直播安全数据产品经理,浙江,杭州·滨江区·长河,网易云音乐,社交网络与媒体,B轮,500-999人,五险一金，包吃，免费班车，员工旅游，定期体检，节日福利,25-40K·16薪,3-5年,本科,"机器学习建模经验,风控相关经验,Hive,数据分析/挖掘经验,,,",2024-08-31
数据,数据分析师,信息安全专家 (MJ070799),浙江,杭州·滨江区·长河,吉利控股集团,汽车研发/制造,已上市,10000人以上,五险一金，年终奖，住房补贴，节日福利，交通补助，通讯补贴，包吃，免费班车，加班补助，餐补，带薪年假，股票期权，员工旅游，定期体检，补充医疗保险，零食下午茶,20-40K,5-10年,本科,"IT风险合规管理,互联网,金融,IT风险合规管理经验,,,",2024-08-31
数据,数据分析师,用户数据科学专家-杭州/上海P8,浙江,杭州,某500强上市公司,互联网,B轮,10000人以上,法定节假日三薪，股票期权，员工旅游，年终奖，团建聚餐，住房补贴，补充医疗保险，定期体检，餐补，五险一金，免费班车，带薪年假,45-70K·15薪,5-10年,本科,"R,数学/统计相关专业,计算机相关专业,机器学习建模经验,,,",2024-08-31
数据,数据分析师,亚马逊广告分析师,浙江,杭州,埃尔法贸易有限公司,电子商务,不需要融资,100-499人,高温补贴，全勤奖，员工旅游，节日福利，年终奖，餐补，定期体检，工龄奖，团建聚餐，保底工资，生日福利，底薪加提成,10-15K,1-3年,本科,"数学/统计学相关专业,广告分析,广告数据分析师",2024-08-31
数据,数据分析师,策略咨询顾问,浙江,杭州·钱塘区·和达东东城,杭州壹网壹创,电子商务,已上市,1000-9999人,零食下午茶，节日福利，住房补贴，带薪年假，年终奖，餐补，超值内购，五险一金，股票期权，员工旅游,8-11K,1-3年,本科,"SQL,Python,数据分析/挖掘经验,机器学习建模经验,,",2024-08-31
数据,数据分析师,贷后数据分析师,浙江,杭州·临平区·临平,万村联网,互联网金融,未融资,1000-9999人,生日福利，年终奖，定期体检，团建聚餐，员工旅游，节日福利，五险一金，带薪年假，零食下午茶,10-15K,1-3年,本科,"SQL,Python,Tableau",2024-08-31
数据,数据开发,数据库开发工程师,浙江,杭州·滨江区·长河,华为,计算机软件,不需要融资,10000人以上,节假日加班费，保底工资，股票期权，年终奖，加班补助，补充医疗保险，免费班车，交通补助，节日福利，零食下午茶，绩效奖金，法定节假日三薪，员工旅游，意外险，五险一金，餐补，夜班补助，定期体检,20-22K,在校/应届,本科,"Python,C++,计算机相关专业",2024-08-31
数据,数据开发,数据及应用开发方向 – 数据工程师,浙江,杭州·滨江区·长河,DetVista,计算机软件,天使轮,20-99人,五险一金，带薪年假，员工旅游,13-14K,1-3年,本科,"SQL,计算机相关专业,数仓建设经验,ETL开发经验",2024-08-31
数据,数据开发,数据研发专家（行业）,浙江,杭州,某大型知名互联网公司,互联网,D轮及以上,10000人以上,,30-60K,3-5年,本科,"精通hadoop/yarn/hive,数据建模",2024-08-31
数据,数据开发,高级数据开发-AIGC,浙江,杭州·余杭区·仓前,阿里巴巴集团,互联网,已上市,10000人以上,节日福利，五险一金，年终奖，股票期权，员工旅游，免费班车，餐补，交通补助，补充医疗保险，零食下午茶,35-55K·16薪,1-3年,本科,ETL开发经验,2024-08-31
数据,数据开发,高级大数据开发工程师-浙商7,浙江,杭州·萧山区·西兴,新华三技术有限公司,计算机软件,不需要融资,10000人以上,加班补助，补充医疗保险，餐补，带薪年假，交通补助，通讯补贴，年终奖，节日福利，员工旅游，免费班车，零食下午茶，五险一金，定期体检,12-18K,5-10年,本科,"ETL开发经验,FTP计量开发",2024-08-31
数据,数据开发,大数据研发工程师-非中广告数据,浙江,杭州·余杭区·仓前,字节跳动,互联网,D轮及以上,10000人以上,节日福利，法定节假日三薪，补充医疗保险，团建聚餐，定期体检，餐补，就近租房补贴，带薪年假，夜班补助，免费健身设施，餐饮及下午茶，弹性工作制，零食下午茶，年度体检，节日礼品，家庭关爱假，住房补贴，年终奖，加班补助，五险一金,30-60K·15薪,3-5年,本科,"Flink,Spark,Hive,大数据开发经验,数仓建设经验,",2024-08-31
数据,数据开发,大数据开发实习生,浙江,杭州·余杭区·仓前,米塔碳,人工智能,20-99人,无,零食下午茶，带薪年假，五险一金，餐补,150-300元/天,5天/周,3个月,"Java,Python,SQL,爬虫,大数据",2024-08-31
数据,数据开发,资深数据研发工程师（北京/杭州）,浙江,杭州·西湖区·西溪,滴滴,移动互联网,D轮及以上,1000-9999人,补充医疗保险，定期体检，五险一金,30-45K·15薪,3-5年,本科,"Flink,Spark,Hive,大数据开发经验,计算机相关专业,",2024-08-31
数据,数据开发,高级大数据开发工程师,浙江,杭州·余杭区·仓前,智行合一,企业服务,天使轮,100-499人,团建聚餐，股票期权，年终奖，五险一金,15-30K,5-10年,本科,"Hbase,Flink,SQL,大数据开发经验,数仓建设经验,",2024-08-31
数据,数据开发,广告平台后端,浙江,杭州·余杭区·仓前,杭州智嵌未来科技,广告营销,天使轮,20-99人,高温补贴，年终奖，团建聚餐，生日福利，绩效奖金，零食下午茶，带薪年假，股票期权，底薪加提成，交通补助，节日福利，保底工资，五险一金,20-40K·13薪,3-5年,本科,"SQL,Java,C++,大数据开发经验,数仓建设经验,",2024-08-31
数据,数据开发,数据研发专家,浙江,杭州,某大型互联网公司,互联网,已上市,10000人以上,全勤奖，年终奖，包吃，定期体检，带薪年假，免费班车，五险一金，节日福利，补充医疗保险,40-60K·15薪,5-10年,本科,"Java,Spark,Flink,大数据开发经验,数仓建设经验,",2024-08-31
数据,数据开发,大模型数据工程师,浙江,杭州·西湖区·西溪,箴理科技,人工智能,天使轮,20-99人,底薪加提成，绩效奖金，年终奖，五险一金,14-19K,1-3年,本科,"Python,Spark,计算机相关专业,数学/统计相关专业",2024-08-31
数据,数据开发,数据研发工程师,浙江,杭州,某大型互联网支付平台公司,互联网,B轮,10000人以上,带薪年假，住房补贴，补充医疗保险，餐补，员工旅游，免费班车，法定节假日三薪，定期体检，股票期权，年终奖，团建聚餐，五险一金,50-80K·15薪,5-10年,本科,"Java,Python,Hive",2024-08-31
数据,数据开发,大数据基础平台开发,浙江,杭州·西湖区·西溪,阿里云,互联网,不需要融资,10000人以上,定期体检，绩效奖金，节日福利，五险一金，餐补，年终奖，带薪年假，免费班车,25-45K·13薪,5-10年,本科,"Java,C++,计算机相关专业,airflow,hadoop,starrocks",2024-08-31
数据,数据开发,高级大数据工程师,浙江,杭州,某500强上市公司,互联网,已上市,10000人以上,零食下午茶，股票期权，年终奖，交通补助，补充医疗保险，五险一金，员工旅游，餐补，节日福利，免费班车,40-70K,5-10年,本科,互联网,2024-08-31
数据,数据开发,大数据研发工程师,浙江,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,零食下午茶，带薪年假，年终奖，餐补，免费班车，全勤奖，五险一金，交通补助，加班补助，股票期权，住房补贴，定期体检，员工旅游，通讯补贴，节日福利，包吃,25-35K·16薪,1-3年,本科,"Java,大数据开发经验,实时数据,Flink,SQL",2024-08-31
数据,数据开发,数据实习生,浙江,杭州·拱墅区·拱宸桥,数芯,计算机软件,不需要融资,20-99人,五险一金，团建聚餐，餐补，带薪年假，员工旅游，高温补贴，节日福利，年终奖,120-150元/天,5天/周,9个月,"国内院校优先,Java,Python,C++,大数据开发经验",2024-08-31
数据,数据开发,高级数据开发工程师,浙江,杭州·余杭区·五常,鸿程系统,互联网,不需要融资,500-999人,年终奖，定期体检，生日福利，带薪年假，高温补贴，节日福利，员工旅游，通讯补贴，五险一金,16-20K,5-10年,本科,"Hive,Spark,SQL",2024-08-31
数据,数据开发,搜索数据研发工程师- to C业务,浙江,杭州,某大型计算机软件公司,计算机软件,A轮,100-499人,补充公积金，股票期权，员工旅游，团建聚餐，有无线网，节日福利，补充医疗保险，法定节假日三薪，零食下午茶，绩效奖金，年终奖，定期体检，带薪年假，生日福利，五险一金，意外险,40-70K·16薪,3-5年,本科,"Java,Python,Scala,计算机相关专业",2024-08-31
数据,数据开发,大数据开发,浙江,杭州·余杭区·仓前,布谷蓝途,计算机软件,A轮,20-99人,定期团建，零食下午茶，五险一金，节日福利，带薪年假,8-12K,1-3年,本科,"大数据开发经验,计算机相关专业",2024-08-31
数据,数据开发,高级数据开发工程师,浙江,杭州·滨江区·长河,掌上大学,互联网,A轮,100-499人,五险一金，生日福利，带薪年假，团建聚餐，绩效奖金，零食下午茶，员工旅游，股票期权，节日福利,23-30K,5-10年,本科,"实时,算法",2024-08-31
数据,数据开发,大数据开发/项目稳定 双休 拒绝996,浙江,杭州·西湖区·高新文教区,赢时胜,计算机软件,已上市,1000-9999人,节日福利，加班补助，股票期权，交通补助，政府人才房，五险一金，餐补，带薪年假，年终奖，员工旅游，通讯补贴,12-14K,3-5年,本科,"Java,Spark,SQL,大数据开发经验,计算机相关专业",2024-08-31
数据,数据开发,数据研发专家,浙江,杭州·西湖区·西湖,阿里巴巴集团,互联网,已上市,10000人以上,五险一金，补充医疗保险，股票期权，免费班车，交通补助，年终奖，餐补，节日福利，员工旅游，零食下午茶,25-50K·16薪,3-5年,本科,"SQL,Java,Hadoop,HIVE,Flink,Python,R语言,",2024-08-31
数据,数据开发,大数据开发（外资道富岗）,浙江,杭州·西湖区·高新文教区,网新恒天软件,计算机软件,未融资,1000-9999人,年终奖，免费班车，补充医疗保险，节日福利，定期体检，带薪年假，五险一金，餐补,9-13K·14薪,1-3年,本科,"Spark,计算机相关专业",2024-08-31
数据,数据开发,流媒体QoS开发工程师（深圳/北京/杭州）,浙江,杭州,某电子公司,电子/半导体/集成电路,20-99人,无,,35-55K·15薪,10年以上,本科,"流媒体,WebRTC,qos",2024-08-31
数据,数据开发,资深数据开发工程师,浙江,杭州·余杭区·仓前,字节跳动,互联网,D轮及以上,10000人以上,年度体检，夜班补助，免费健身设施，团建聚餐，股票期权，零食下午茶，补充医疗保险，年终奖，餐补，带薪年假，定期体检，就近租房补贴，家属自选保险，家庭关爱假，绩效奖金，节日礼品，意外险，五险一金，餐饮及下午茶，住房补贴,50-80K·15薪,5-10年,本科,"Hive,Spark,ETL开发经验,数仓建设经验,大数据开发经验",2024-08-31
数据,数据开发,数据研发工程师,浙江,杭州·滨江区·长河,招银网络科技,计算机软件,不需要融资,1000-9999人,带薪年假，年终奖，通讯补贴，节日福利，餐补，补充医疗保险，住房补贴，定期体检，五险一金,16-30K·14薪,3-5年,本科,"SQL,Java",2024-08-31
数据,数据开发,大数据研发工程师-非中广告,浙江,杭州·余杭区·仓前,北京字节跳动,互联网,不需要融资,10000人以上,包吃，餐饮及下午茶，家庭关爱假，节日礼品，绩效奖金，意外险，零食下午茶，法定节假日三薪，五险一金，弹性工作制，免费健身设施，就近租房补贴，节假日加班费，家属自选保险，补充医疗保险，年终奖，定期体检，加班补助，带薪年假，年度体检,40-60K·15薪,3-5年,本科,"Java,Python,计算机相关专业,大数据开发经验,",2024-08-31
数据,数据开发,高级大数据开发工程师,浙江,杭州,某大型计算机软件公司,计算机软件,A轮,100-499人,法定节假日三薪，节日福利，意外险，补充公积金，年终奖，团建聚餐，绩效奖金，员工旅游，股票期权，五险一金，生日福利，定期体检，带薪年假，补充医疗保险，有无线网，零食下午茶,35-55K·15薪,3-5年,本科,"Java,大数据开发经验,计算机相关专业",2024-08-31
数据,数据开发,大数据工程师,浙江,杭州,同和信息技术有限公司,计算机软件,未融资,1000-9999人,定期体检，带薪年假，零食下午茶，节日福利，五险一金,13-18K,3-5年,本科,"Scala,SQL,计算机相关专业,大数据开发经验,oracle,,",2024-08-31
数据,数据仓库,信息科技部-数据库管理 （银行正编）,浙江,杭州,某知名银行公司,银行,1000-9999人,无,餐补，生日福利，节日福利，交通补助，年终奖，高温补贴，员工旅游，通讯补贴，节假日加班费，五险一金，补充医疗保险，底薪加提成，带薪年假，企业年金，意外险，绩效奖金，定期体检,15-25K·13薪,3-5年,本科,DB2,2024-08-31
数据,数据仓库,数据仓库工程师,浙江,杭州·余杭区·仓前,阿里巴巴集团,互联网,已上市,10000人以上,年终奖，餐补，节日福利，交通补助，五险一金，补充医疗保险，股票期权，免费班车，零食下午茶，员工旅游,20-40K·16薪,5-10年,本科,"Hive,Spark,SQL",2024-08-31
数据,数据仓库,大数据负责人,浙江,杭州,Urbanic,电子商务,C轮,500-999人,户外团建，五险一金，带薪年假，股票期权，弹性工作，节日福利，入职周年礼物，年终奖，零食下午茶，入职体检报销,50-65K·16薪,5-10年,本科,"SQL,数据仓库",2024-08-31
数据,数据仓库,阿里云智能-数仓开发专家-杭州,浙江,杭州·西湖区·西溪,阿里云,互联网,不需要融资,10000人以上,五险一金，绩效奖金，免费班车，餐补，节日福利，带薪年假，定期体检，年终奖,20-40K·16薪,5-10年,本科,"SQL,Spark,Java,ETL设计/开发经验,数仓设计/开发经验,,",2024-08-31
数据,数据仓库,大数据研发工程师,浙江,杭州·西湖区·文二路,蚂蚁集团,互联网,D轮及以上,10000人以上,餐补，交通补助，节日福利，加班补助，包吃，免费班车，通讯补贴，带薪年假，住房补贴，定期体检，零食下午茶，年终奖，股票期权，员工旅游，五险一金，全勤奖,20-40K,经验不限,本科,"数据库,大数据",2024-08-31
数据,数据仓库,数据开发工程师/专家,浙江,杭州,某国内知名互联网金融公司,互联网,D轮及以上,10000人以上,带薪年假，餐补，定期体检，节日福利，交通补助，零食下午茶，通讯补贴，股票期权，包吃，全勤奖，年终奖，五险一金，住房补贴，加班补助，免费班车，员工旅游,40-70K·16薪,5-10年,本科,"数仓设计/开发经验,数据仓库,模型设计,ETL",2024-08-31
数据,数据仓库,数据仓库,浙江,杭州·余杭区·仓前,阿里巴巴集团,互联网,已上市,10000人以上,交通补助，免费班车，员工旅游，年终奖，补充医疗保险，股票期权，五险一金，节日福利，零食下午茶，餐补,25-40K·15薪,3-5年,本科,"数仓设计/开发经验,Hive,风控相关经验,不限,Python,",2024-08-31
数据,数据仓库,数据解决方案专员-数据应用层、集市层开发,浙江,杭州,某知名大型互联网开放平台公司,互联网,D轮及以上,10000人以上,零食下午茶，免费班车，加班补助，通讯补贴，全勤奖，节日福利，五险一金，员工旅游，年终奖，餐补，定期体检，交通补助，包吃，带薪年假，住房补贴，股票期权,30-55K,3-5年,本科,"SQL,Python,Hive,数仓设计/开发经验,,,",2024-08-31
数据,数据仓库,数据仓库工程师-数据治理方向,浙江,杭州·西湖区·西溪,字节跳动,互联网,D轮及以上,10000人以上,股票期权，五险一金，餐补，零食下午茶，定期体检，补充医疗保险，年终奖，节日福利,30-50K,5-10年,本科,"数仓设计/开发经验,大数据开发经验,数据治理",2024-08-31
数据,数据仓库,数据仓库（远程办公）,浙江,杭州·余杭区·仓前,吉特博通科技,互联网,不需要融资,100-499人,员工旅游，补充医疗保险，年终奖，五险一金，生日福利，团建聚餐，带薪年假，夜班补助，定期体检，节日福利，全勤奖，零食下午茶,12-20K·14薪,3-5年,本科,远程办公,2024-08-31
数据,数据仓库,大数据工程师-数仓方向,浙江,杭州·余杭区·仓前,北京字节跳动,互联网,不需要融资,10000人以上,免费健身设施，补充医疗保险，就近租房补贴，年度体检，绩效奖金，带薪年假，家属自选保险，节假日加班费，包吃，餐饮及下午茶，零食下午茶，节日礼品，加班补助，年终奖，法定节假日三薪，五险一金，意外险，弹性工作制，家庭关爱假，定期体检,30-50K·15薪,经验不限,本科,"Hive,Spark,Hbase,数仓设计/开发经验,数据建模经验,",2024-08-31
数据,数据仓库,数据管理经理,浙江,杭州·滨江区·长河,吉利控股集团,汽车研发/制造,已上市,10000人以上,包吃，员工旅游，加班补助，零食下午茶，年终奖，补充医疗保险，带薪年假，股票期权，通讯补贴，五险一金，餐补，定期体检，免费班车，交通补助，住房补贴，节日福利,20-30K·15薪,5-10年,本科,金融行业数据相关经验,2024-08-31
数据,数据仓库,数仓工程师,浙江,杭州·西湖区·古荡,珀莱雅,生活服务(O2O),已上市,1000-9999人,生日福利，员工旅游，通讯补贴，高温补贴，餐补，零食下午茶，团建聚餐，节日福利，定期体检，五险一金，带薪年假，年终奖，加班补助,10-13K·15薪,1-3年,本科,"Python,Java,SQL,电商/零售行业数据相关经验,",2024-08-31
数据,数据仓库,菜鸟-数据研发-国际数据,浙江,杭州·余杭区·老余杭,阿里菜鸟网络,互联网,D轮及以上,1000-9999人,节日福利，带薪年假，股票期权，零食下午茶，交通补助，员工旅游，包吃，年终奖，补充医疗保险，免费班车，五险一金，定期体检，餐补,20-35K·16薪,3-5年,本科,"SQL,数仓设计/开发经验,计算机相关专业,",2024-08-31
数据,数据仓库,数仓开发,浙江,杭州·余杭区·仓前,艾麦物流,物流/仓储,B轮,1000-9999人,零食下午茶，加班补助，生日福利，带薪年假，团建聚餐,15-27K,3-5年,本科,"Hive,Spark,数仓设计/开发经验",2024-08-31
数据,数据仓库,数仓工程师(J10447),浙江,杭州,杭州春客网络科技,电子商务,A轮,1000-9999人,节日福利，员工旅游，五险一金，全勤奖，带薪年假，年终奖,15-20K·13薪,3-5年,本科,"SQL,帆软,数仓0-1搭建经验",2024-08-31
数据,数据仓库,数仓开发工程师（企业信息化部）,浙江,杭州·滨江区·长河,吉利汽车集团,汽车研发/制造,10000人以上,无,年终奖，加班补助，股票期权，定期体检，补充医疗保险，五险一金,20-35K,3-5年,本科,"Hive,Spark,数仓设计/开发经验,ETL设计/开发经验,",2024-08-31
数据,数据仓库,大数据研发专家,浙江,杭州·西湖区·西湖,阿里巴巴集团,互联网,已上市,10000人以上,交通补助，补充医疗保险，员工旅游，节日福利，免费班车，零食下午茶，餐补，股票期权，五险一金，年终奖,30-50K·13薪,5-10年,本科,"大数据开发经验,数仓设计/开发经验,ETL设计/开发经验",2024-08-31
数据,数据仓库,数据仓库,浙江,杭州,某大型互联网公司,互联网,已上市,1000-9999人,节日福利，员工旅游，免费班车，五险一金，股票期权，通讯补贴，零食下午茶，交通补助，定期体检，带薪年假，年终奖,30-60K·16薪,经验不限,本科,"Spark,flink,数据仓库",2024-08-31
数据,数据仓库,高级数仓工程师,浙江,杭州·萧山区·钱江世纪城,哈杜科技,互联网,B轮,100-499人,员工旅游，年终奖，团建聚餐，零食下午茶，定期体检，股票期权，五险一金，带薪年假，生日福利，节日福利,18-25K,5-10年,本科,"SQL,Python,Java,数仓设计/开发经验,ETL设计/开发经验,,",2024-08-31
数据,数据仓库,高级大数据开发工程师,浙江,杭州·滨江区·浦沿,浙江华为,通信/网络设备,不需要融资,1000-9999人,五险一金，补充医疗保险，中长期激励，定期体检，带薪年假，通讯补贴，节日福利，年终奖，全额公积金,23-30K·15薪,5-10年,本科,"数据仓库,财务",2024-08-31
数据,数据仓库,数据研发专家-杭州,浙江,杭州·余杭区·海创园,阿里巴巴集团,互联网,已上市,10000人以上,股票期权，补充医疗保险，零食下午茶，免费班车，年终奖，交通补助，餐补，五险一金，员工旅游，节日福利,25-50K·16薪,3-5年,本科,"Python,Java,SQL,数据建模经验,大数据开发经验,",2024-08-31
数据,数据仓库,数据开发工程师,浙江,杭州·上城区·望江,中电金信软件有限公司,计算机软件,500-999人,无,,12-13K,3-5年,本科,"SQL,Hive,计算机相关专业,大数据开发经验,",2024-08-31
数据,数据仓库,数据研发工程师,浙江,杭州,某大型互联网金融公司,互联网,10000人以上,无,,50-80K·15薪,5-10年,本科,"Java,Python",2024-08-31
数据,数据仓库,数据研发工程师,浙江,杭州,某500强上市公司,互联网,10000人以上,无,,30-60K·16薪,5-10年,本科,"SQL,Java,Hive",2024-08-31
数据,数据仓库,数据研发(J10821),浙江,杭州·滨江区·长河,谦寻,电子商务,A轮,1000-9999人,零食下午茶，五险一金，节日福利，补充医疗保险，年终奖，高温补贴，定期体检，生日福利，餐补，带薪年假，交通补助，员工团建,15-20K,3-5年,本科,"SQL,Python,Java,数学/统计相关专业,计算机相关专业,",2024-08-31
数据,数据仓库,数仓工程师,浙江,杭州·余杭区·五常,玩心不止,游戏,不需要融资,500-999人,员工旅游，带薪年假，五险一金，零食下午茶，定期体检，年终奖，补充医疗保险，全勤奖，节日福利，交通补助，餐补，包吃,20-25K·14薪,3-5年,本科,"计算机相关专业,数仓设计/开发经验,数据建模经验",2024-08-31
数据,数据仓库,数据开发专家,浙江,杭州,某大型互联网金融公司,电子商务,B轮,1000-9999人,生日福利，定期体检，五险一金，零食下午茶，节日福利，带薪年假，年终奖，绩效奖金，交通补助，餐补，股票期权，加班补助,40-60K·16薪,5-10年,本科,"Spark,SQL,数据仓库",2024-08-31
数据,数据仓库,数仓—数据研发专家,浙江,杭州,某大型互联网公司,互联网,10000人以上,无,,45-75K·16薪,3-5年,本科,SQL,2024-08-31
数据,数据仓库,应用开发岗（数据方向）,浙江,杭州,某知名互联网金融公司,互联网金融,不需要融资,1000-9999人,餐补，保底工资，年终奖，高温补贴，带薪年假，意外险，绩效奖金，定期体检，免费工装，团建聚餐，五险一金，底薪加提成，节日福利，零食下午茶，通讯补贴，生日福利，工龄奖，企业年金,22-23K·14薪,1-3年,本科,"数学/统计相关专业,大数据开发经验,数仓设计/开发经验",2024-08-31
数据,ETL工程师,ETL工程师【杭州】,浙江,杭州·滨江区·浦沿,恒生电子,计算机软件,已上市,10000人以上,带薪年假，年终奖，五险一金，双休,14-26K,3-5年,本科,"MySQL/Oracle/DB2,Kettle/Informatica",2024-08-31
数据,ETL工程师,数据库开发/ETL工程师,浙江,杭州,某大型金融项目,人力资源服务,不需要融资,10000人以上,员工旅游，节日福利，定期体检，餐补，零食下午茶，五险一金，年终奖，带薪年假,15-25K,5-10年,本科,"Shell,ETL设计/开发经验,大数据开发经验,",2024-08-31
数据,ETL工程师,业务技术-高级数据研发工程师-ETL&建模,浙江,杭州·余杭区·五常,阿里巴巴集团,互联网,已上市,10000人以上,年终奖，补充医疗保险，五险一金，免费班车，餐补，节日福利，员工旅游，交通补助，股票期权，零食下午茶,20-40K·16薪,1-3年,本科,"ETL设计/开发经验,大数据开发经验",2024-08-31
数据,ETL工程师,数据库开发,浙江,杭州·滨江区·浦沿,中电金信,计算机软件,B轮,10000人以上,定期体检，节日福利，五险一金，补充医疗保险,13-22K,3-5年,本科,"MySQL/Oracle/DB2,金融行业数据相关经验,BI报表",2024-08-31
数据,ETL工程师,ETL开发工程师（有监管报送经验）-杭州,浙江,杭州·拱墅区·上塘,宇信科技,计算机软件,已上市,1000-9999人,节日福利，通讯补贴，五险一金，带薪年假，年终奖，定期体检，团建聚餐，补充医疗保险,11-16K,3-5年,本科,"MySQL/Oracle/DB2,ETL设计/开发经验",2024-08-31
数据,ETL工程师,数据治理工程师（医疗ETL）,浙江,杭州·萧山区·北干,古珀科技,医疗健康,不需要融资,100-499人,带薪年假，年终奖，法定节假日三薪，通讯补贴，加班补助，交通补助，五险一金，节日福利，团建聚餐，高温补贴，生日福利，节假日加班费，员工旅游，零食下午茶，餐补,12-18K,3-5年,大专,"医疗数据治理,数据清洗,SQL",2024-08-31
数据,ETL工程师,ETL工程师,浙江,杭州·余杭区·西溪,精麒科技,互联网,0-20人,无,股票期权，绩效奖金，定期体检，五险一金,11-20K,1-3年,本科,"MySQL/Oracle/DB2,Spark,Flink,ETL设计/开发经验,",2024-08-31
数据,ETL工程师,ETL开发工程师（医疗数据）,浙江,杭州·滨江区·长河,云海链,互联网,不需要融资,100-499人,住房补贴，带薪年假，补充医疗保险，五险一金，免费班车，年终奖，节日福利，高温补贴，生日福利，员工旅游，定期体检，餐补,15-25K,5-10年,本科,"MySQL/Oracle/DB2,Hive",2024-08-31
数据,ETL工程师,ETL工程师/讲师,浙江,杭州·钱塘区·和达东东城,盛诚,互联网,未融资,100-499人,工龄奖，绩效奖金，年终奖，加班补助，全勤奖,13-25K,3-5年,本科,"Shell,Hive,Flink,大数据开发经验,金融行业数据相关经验,",2024-08-31
数据,ETL工程师,高级数据研发工程师/专家-反馈快-专场,浙江,杭州,某500强上市公司,互联网,D轮及以上,1000-9999人,股票期权，五险一金，年终奖，加班补助，定期体检，补充医疗保险，零食下午茶，包吃，节日福利，员工旅游，住房补贴，带薪年假,30-60K·16薪,3-5年,本科,MySQL/Oracle/DB2,2024-08-31
数据,ETL工程师,ETL工程师（杭州）,浙江,杭州·上城区·南星,先进数通,计算机软件,已上市,1000-9999人,节日福利，餐补，带薪年假，定期体检，五险一金，结婚礼金，生日礼金,11-20K,3-5年,本科,"Kettle/Informatica,MySQL/Oracle/DB2,ETL设计/开发经验,,,",2024-08-31
数据,ETL工程师,数据库管理及报表开发工程师,浙江,杭州·萧山区·奥体中心,颖通科技DCC,咨询,未融资,20-99人,团建聚餐，项目奖金，五险一金，带薪年假，定期体检，夜班补助，绩效奖金，节日福利，保底工资,12-20K,3-5年,本科,"MySQL/Oracle/DB2,数据库管理,帆软资深认证",2024-08-31
数据,ETL工程师,ETL开发工程师,浙江,杭州·萧山区·钱江世纪城,新华三技术有限公司,计算机软件,不需要融资,10000人以上,免费班车，年终奖，零食下午茶，节日福利，加班补助，补充医疗保险，交通补助，员工旅游，带薪年假，五险一金，定期体检，通讯补贴，餐补,12-18K,3-5年,本科,Hadoop,2024-08-31
数据,ETL工程师,数据研发专家,浙江,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,包吃，员工旅游，股票期权，零食下午茶，节日福利，免费班车，全勤奖，餐补，通讯补贴，加班补助，定期体检，交通补助，带薪年假，五险一金，住房补贴，年终奖,30-60K·16薪,1-3年,本科,"ETL,数据建模",2024-08-31
数据,ETL工程师,数据处理工程师,浙江,杭州·西湖区·三墩,成功软件,计算机软件,不需要融资,100-499人,节假日加班费，节日福利，生日福利，餐补，加班补助，法定节假日三薪，团建聚餐，年终奖，带薪年假，五险一金,7-10K,1-3年,本科,"MySQL/Oracle/DB2,kettle",2024-08-31
数据,ETL工程师,数据工程师,浙江,杭州,某大型互联网公司,互联网,1000-9999人,无,,20-40K,5-10年,本科,"ETL设计/开发经验,数据清洗",2024-08-31
数据,ETL工程师,高级etl工程师,浙江,杭州·拱墅区·上塘,咯拉树,互联网,100-499人,无,,17-24K·16薪,5-10年,本科,"MySQL/Oracle/DB2,Python,文娱/游戏行业数据相关经验,",2024-08-31
数据,ETL工程师,ETL工程师,浙江,杭州·滨江区·长河,乐柠科技,互联网,未融资,20-99人,带薪年假，五险一金，定期体检，节日福利，零食下午茶，员工旅游,12-18K,3-5年,本科,"MySQL/Oracle/DB2,Flink,Kettle/Informatica,,,",2024-08-31
数据,ETL工程师,大数据开发,浙江,杭州·西湖区·高新文教区,赢时胜,计算机软件,已上市,1000-9999人,五险一金，年终奖，加班补助，餐补，带薪年假，员工旅游，股票期权，政府人才房，节日福利，交通补助，通讯补贴,12-15K,3-5年,本科,"SQL,Perl,Hadoop,MapReduce",2024-08-31
数据,ETL工程师,数据集成实施工程师/ETL实施工程师,浙江,杭州·萧山区·西兴,迪思杰(北京)数...,计算机软件,未融资,100-499人,通讯补贴，定期体检，年终奖，股票期权，五险一金，员工旅游，零食下午茶，餐补，带薪年假,10-13K,3-5年,本科,"Shell,MySQL/Oracle/DB2,Flink,ETL设计/开发经验,,,,,",2024-08-31
数据,ETL工程师,ETL大数据开发工程师(J13732),浙江,杭州·滨江区·长河,零跑科技,智能硬件,已上市,10000人以上,带薪年假，员工旅游，额外年休假，餐补，加班补助，年终奖，定期体检，五险一金，工资不打折，补充医疗保险,14-28K·14薪,5-10年,本科,"Spark,ETL设计/开发经验,大数据开发经验",2024-08-31
